"projectID";"euroSciVocCode";"euroSciVocPath";"euroSciVocTitle";"euroSciVocDescription"
"101087383";"/29/93";"/social sciences/psychology";"psychology";""
"101116227";"/23/49/327";"/natural sciences/biological sciences/neurobiology";"neurobiology";""
"101116227";"/25/63/393";"/engineering and technology/materials engineering/fibers";"fibers";""
"101116227";"/23/43/251/48354418";"/natural sciences/physical sciences/optics/microscopy";"microscopy";""
"101162852";"/25/69/435/1191/1699";"/engineering and technology/nanotechnology/nano-materials/two-dimensional nanostructures/graphene";"graphene";""
"101162852";"/23/43/261/791/1533";"/natural sciences/physical sciences/theoretical physics/particle physics/fermions";"fermions";""
"101162852";"/23/43/251/48354418";"/natural sciences/physical sciences/optics/microscopy";"microscopy";""
"101162852";"/23/53/365/71735538";"/natural sciences/chemical sciences/inorganic chemistry/metalloids";"metalloids";""
"101163024";"/21/33/123";"/medical and health sciences/health sciences/inflammatory diseases";"inflammatory diseases";""
"101163024";"/21/35/155";"/medical and health sciences/basic medicine/immunology";"immunology";""
"101163024";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"101163024";"/23/45/277/829";"/natural sciences/earth and related environmental sciences/environmental sciences/pollution";"pollution";""
"101163024";"/21/35/159";"/medical and health sciences/basic medicine/pharmacology and pharmacy";"pharmacology and pharmacy";""
"101040163";"/29/97/67681549/64785222";"/social sciences/political sciences/political transitions/revolutions";"revolutions";""
"101040163";"/29/97/543";"/social sciences/political sciences/government systems";"government systems";""
"101141408";"/31/113/613/79767231";"/humanities/history and archaeology/history/prehistory";"prehistory";""
"101141408";"/31/113/611";"/humanities/history and archaeology/archaeology";"archaeology";""
"101141408";"/23/49/337/1025";"/natural sciences/biological sciences/genetics/genomes";"genomes";""
"101077837";"/23/45/287/877";"/natural sciences/earth and related environmental sciences/hydrology/hydrogeology";"hydrogeology";""
"101077837";"/23/49/335/1009";"/natural sciences/biological sciences/ecology/ecosystems";"ecosystems";""
"101117338";"/23/51/359/1065";"/natural sciences/mathematics/pure mathematics/geometry";"geometry";""
"101039712";"/23/49/327";"/natural sciences/biological sciences/neurobiology";"neurobiology";""
"101039712";"/29/103/1603";"/social sciences/media and communications/graphic design";"graphic design";""
"101041424";"/23/49/315/997/1613";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";""
"101041424";"/23/53/369";"/natural sciences/chemical sciences/polymer sciences";"polymer sciences";""
"101041424";"/23/49/337/1021";"/natural sciences/biological sciences/genetics/RNA";"RNA";""
"101042643";"/29/101/561/1379";"/social sciences/sociology/anthropology/ethnology";"ethnology";""
"101042643";"/29/101/1367/1771";"/social sciences/sociology/social issues/social inequalities";"social inequalities";""
"101042643";"/31/109/595/589";"/humanities/arts/modern and contemporary art/cinematography";"cinematography";""
"101042643";"/23/53/363/1103";"/natural sciences/chemical sciences/organic chemistry/alcohols";"alcohols";""
"101042643";"/29/101/553/1775";"/social sciences/sociology/demography/human migrations";"human migrations";""
"101213306";"/23/49/341/1035";"/natural sciences/biological sciences/microbiology/bacteriology";"bacteriology";""
"101213306";"/23/49/315/997";"/natural sciences/biological sciences/biochemistry/biomolecules";"biomolecules";""
"101213306";"/21/33/137/133/9678651";"/medical and health sciences/health sciences/public health/epidemiology/pandemics";"pandemics";""
"101213306";"/23/49/341/1031";"/natural sciences/biological sciences/microbiology/mycology";"mycology";""
"101213306";"/21/39/695";"/medical and health sciences/clinical medicine/gynaecology";"gynaecology";""
"101077454";"/23/43/251/48354418";"/natural sciences/physical sciences/optics/microscopy";"microscopy";""
"101077454";"/23/43/259/777";"/natural sciences/physical sciences/electromagnetism and electronics/semiconductivity";"semiconductivity";""
"101163633";"/31/113/613";"/humanities/history and archaeology/history";"history";""
"101163633";"/23/49/335";"/natural sciences/biological sciences/ecology";"ecology";""
"101043369";"/31/113/613/30035";"/humanities/history and archaeology/history/modern history";"modern history";""
"101043369";"/31/107/577/30042";"/humanities/languages and literature/literature studies/history of literature";"history of literature";""
"101043369";"/31/115/563/49932688";"/humanities/other humanities/library sciences/digital humanities";"digital humanities";""
"101043369";"/31/111/609";"/humanities/philosophy, ethics and religion/philosophy";"philosophy";""
"101082096";"/21/39/223";"/medical and health sciences/clinical medicine/surgery";"surgery";""
"101082096";"/25/63/387/1155";"/engineering and technology/materials engineering/composites/biocomposites";"biocomposites";""
"101082096";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"101082096";"/25/61/383";"/engineering and technology/industrial biotechnology/biomaterials";"biomaterials";""
"101112851";"/25/59/377";"/engineering and technology/other engineering and technologies/food technology";"food technology";""
"101112851";"/29/91/521";"/social sciences/economics and business/economics";"economics";""
"101170592";"/23/49/329";"/natural sciences/biological sciences/biophysics";"biophysics";""
"101170592";"/23/47/301/953";"/natural sciences/computer and information sciences/computational science/multiphysics";"multiphysics";""
"101044142";"/23/49/315/997/1613/1815";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins/proteomics";"proteomics";""
"101044142";"/23/49/341/325";"/natural sciences/biological sciences/microbiology/virology";"virology";""
"101044142";"/23/49/337/1025";"/natural sciences/biological sciences/genetics/genomes";"genomes";""
"101097302";"/21/33/137/133/9678651";"/medical and health sciences/health sciences/public health/epidemiology/pandemics";"pandemics";""
"101097302";"/29/101/561";"/social sciences/sociology/anthropology";"anthropology";""
"101055023";"/29/101/553/1355";"/social sciences/sociology/demography/census";"census";""
"101087820";"/31/113/613";"/humanities/history and archaeology/history";"history";""
"101087820";"/29/97/543/1337";"/social sciences/political sciences/government systems/democracy";"democracy";""
"101087820";"/29/89";"/social sciences/law";"law";""
"101141410";"/23/43/251/48354418";"/natural sciences/physical sciences/optics/microscopy";"microscopy";""
"101141410";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101171591";"/21/35/153/22901471/633";"/medical and health sciences/basic medicine/neurology/dementia/alzheimer";"alzheimer";""
"101171591";"/21/35/145";"/medical and health sciences/basic medicine/pathology";"pathology";""
"101164324";"/31/111/607/1411";"/humanities/philosophy, ethics and religion/religions/islam";"islam";""
"101164324";"/31/111/609/30040/1417";"/humanities/philosophy, ethics and religion/philosophy/history of philosophy/medieval philosophy";"medieval philosophy";""
"101096243";"/23/43/257/759";"/natural sciences/physical sciences/astronomy/astrophysics";"astrophysics";""
"101039636";"/23/53/365/72505310";"/natural sciences/chemical sciences/inorganic chemistry/transition metals";"transition metals";""
"101039636";"/23/49/315/997";"/natural sciences/biological sciences/biochemistry/biomolecules";"biomolecules";""
"101039636";"/25/73/453/58525161";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";""
"101039636";"/25/73/451/87041214";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electrical engineering/piezoelectrics";"piezoelectrics";""
"101039716";"/23/49/341/1031";"/natural sciences/biological sciences/microbiology/mycology";"mycology";""
"101039716";"/23/49/321/30027/1003";"/natural sciences/biological sciences/biological behavioural sciences/ethology/biological interactions";"biological interactions";""
"101039716";"/23/45/30018/30032/30055";"/natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";"climatic changes";""
"101171621";"/23/49/315/997";"/natural sciences/biological sciences/biochemistry/biomolecules";"biomolecules";""
"101171621";"/23/53/365/88826151";"/natural sciences/chemical sciences/inorganic chemistry/alkaline earth metals";"alkaline earth metals";""
"101117693";"/23/43/257/771/1511/1807";"/natural sciences/physical sciences/astronomy/planetary sciences/planets/exoplanetology";"exoplanetology";""
"101077946";"/31/113/613";"/humanities/history and archaeology/history";"history";""
"101077946";"/31/111/607/1411";"/humanities/philosophy, ethics and religion/religions/islam";"islam";""
"101124606";"/23/43/259/1525";"/natural sciences/physical sciences/electromagnetism and electronics/superconductivity";"superconductivity";""
"101125265";"/23/49/337/1015";"/natural sciences/biological sciences/genetics/DNA";"DNA";""
"101125265";"/23/49/337/1017";"/natural sciences/biological sciences/genetics/mutation";"mutation";""
"101125265";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"101125265";"/23/49/337/1021";"/natural sciences/biological sciences/genetics/RNA";"RNA";""
"101171233";"/31/113/613/30033";"/humanities/history and archaeology/history/ancient history";"ancient history";""
"101171233";"/31/111/607/1411";"/humanities/philosophy, ethics and religion/religions/islam";"islam";""
"101171233";"/29/89";"/social sciences/law";"law";""
"101097337";"/23/43/251/48354418";"/natural sciences/physical sciences/optics/microscopy";"microscopy";""
"101097337";"/25/73/453/58525161";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";""
"101097337";"/25/67/425/1169/1685/98939167";"/engineering and technology/environmental engineering/energy and fuels/renewable energy/solar energy/photovoltaic";"photovoltaic";""
"101170410";"/21/35/151";"/medical and health sciences/basic medicine/anatomy and morphology";"anatomy and morphology";""
"101170410";"/31/113/613";"/humanities/history and archaeology/history";"history";""
"101170410";"/27/81/495";"/agricultural sciences/agriculture, forestry, and fisheries/forestry";"forestry";""
"101039048";"/23/53/365/68548065";"/natural sciences/chemical sciences/inorganic chemistry/noble gases";"noble gases";""
"101039048";"/23/43/261/791/42674489";"/natural sciences/physical sciences/theoretical physics/particle physics/neutrinos";"neutrinos";""
"101115429";"/23/53/363/1105";"/natural sciences/chemical sciences/organic chemistry/hydrocarbons";"hydrocarbons";""
"101158034";"/29/105/573";"/social sciences/educational sciences/didactics";"didactics";""
"101113418";"/21/37/677";"/medical and health sciences/medical biotechnology/implants";"implants";""
"101119058";"/23/53/363/1105";"/natural sciences/chemical sciences/organic chemistry/hydrocarbons";"hydrocarbons";""
"101119058";"/25/67/425";"/engineering and technology/environmental engineering/energy and fuels";"energy and fuels";""
"101164972";"/23/49/337/1015";"/natural sciences/biological sciences/genetics/DNA";"DNA";""
"101164972";"/23/49/315/997/1613";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";""
"101164972";"/23/53/369";"/natural sciences/chemical sciences/polymer sciences";"polymer sciences";""
"101164972";"/23/53/69669548";"/natural sciences/chemical sciences/catalysis";"catalysis";""
"101164972";"/23/49/329";"/natural sciences/biological sciences/biophysics";"biophysics";""
"101163425";"/23/47/303";"/natural sciences/computer and information sciences/databases";"databases";""
"101125820";"/25/61/383";"/engineering and technology/industrial biotechnology/biomaterials";"biomaterials";""
"101124002";"/23/47/303";"/natural sciences/computer and information sciences/databases";"databases";""
"101124002";"/23/49/335/1009";"/natural sciences/biological sciences/ecology/ecosystems";"ecosystems";""
"101124002";"/23/53/363/1099";"/natural sciences/chemical sciences/organic chemistry/aliphatic compounds";"aliphatic compounds";""
"101122976";"/31/113/613/30033";"/humanities/history and archaeology/history/ancient history";"ancient history";""
"101122976";"/29/89/1837/1839/1841";"/social sciences/law/human rights/human rights violations/human trafficking";"human trafficking";""
"101122976";"/23/49/335";"/natural sciences/biological sciences/ecology";"ecology";""
"101122976";"/21/33/137/133/9678651";"/medical and health sciences/health sciences/public health/epidemiology/pandemics";"pandemics";""
"101122976";"/29/101/1367/1771";"/social sciences/sociology/social issues/social inequalities";"social inequalities";""
"101213056";"/21/39/227";"/medical and health sciences/clinical medicine/physiotherapy";"physiotherapy";""
"101213056";"/21/35/153/635";"/medical and health sciences/basic medicine/neurology/stroke";"stroke";""
"101163093";"/23/43/261/791/42674489";"/natural sciences/physical sciences/theoretical physics/particle physics/neutrinos";"neutrinos";""
"101163093";"/29/97/67681549/64785222";"/social sciences/political sciences/political transitions/revolutions";"revolutions";""
"101163093";"/23/43/257/759";"/natural sciences/physical sciences/astronomy/astrophysics";"astrophysics";""
"101163093";"/25/67/425";"/engineering and technology/environmental engineering/energy and fuels";"energy and fuels";""
"101118880";"/23/49/335/1009";"/natural sciences/biological sciences/ecology/ecosystems";"ecosystems";""
"101089123";"/31/113/611";"/humanities/history and archaeology/archaeology";"archaeology";""
"101075507";"/23/53/361/1079";"/natural sciences/chemical sciences/analytical chemistry/calorimetry";"calorimetry";""
"101075507";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101042198";"/23/49/315/997/1613";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";""
"101042198";"/25/73/453/58525161";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";""
"101042198";"/23/49/335/1009";"/natural sciences/biological sciences/ecology/ecosystems";"ecosystems";""
"101054429";"/23/49/315/997/1613/1815";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins/proteomics";"proteomics";""
"101054429";"/23/49/313";"/natural sciences/biological sciences/cell biology";"cell biology";""
"101054429";"/21/39/225/1471";"/medical and health sciences/clinical medicine/oncology/breast cancer";"breast cancer";""
"101054429";"/23/49/337/1021";"/natural sciences/biological sciences/genetics/RNA";"RNA";""
"101054429";"/23/49/309";"/natural sciences/biological sciences/molecular biology";"molecular biology";""
"101125797";"/23/49/343";"/natural sciences/biological sciences/evolutionary biology";"evolutionary biology";""
"101125797";"/21/35/155/643";"/medical and health sciences/basic medicine/immunology/immunotherapy";"immunotherapy";""
"101096403";"/23/49/335/1009";"/natural sciences/biological sciences/ecology/ecosystems";"ecosystems";""
"101096403";"/27/81/30021";"/agricultural sciences/agriculture, forestry, and fisheries/agriculture";"agriculture";""
"101096403";"/27/81/495";"/agricultural sciences/agriculture, forestry, and fisheries/forestry";"forestry";""
"101041375";"/23/47/303";"/natural sciences/computer and information sciences/databases";"databases";""
"101116585";"/23/47/307";"/natural sciences/computer and information sciences/software";"software";""
"101116585";"/29/91/523/1313";"/social sciences/economics and business/business and management/employment";"employment";""
"101042275";"/27/81/30021/30833628";"/agricultural sciences/agriculture, forestry, and fisheries/agriculture/grains and oilseeds";"grains and oilseeds";""
"101042275";"/23/43/265";"/natural sciences/physical sciences/thermodynamics";"thermodynamics";""
"101042275";"/23/43/257/771/1511";"/natural sciences/physical sciences/astronomy/planetary sciences/planets";"planets";""
"101116335";"/23/49/341/325";"/natural sciences/biological sciences/microbiology/virology";"virology";""
"101116335";"/23/49/335";"/natural sciences/biological sciences/ecology";"ecology";""
"101116335";"/21/35/159/653/1439";"/medical and health sciences/basic medicine/pharmacology and pharmacy/pharmaceutical drugs/vaccines";"vaccines";""
"101116335";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"101116335";"/21/35/155/643";"/medical and health sciences/basic medicine/immunology/immunotherapy";"immunotherapy";""
"101075832";"/23/53/69669548";"/natural sciences/chemical sciences/catalysis";"catalysis";""
"101189247";"/23/47/295/917";"/natural sciences/computer and information sciences/computer security/cryptography";"cryptography";""
"101171364";"/29/89/519";"/social sciences/law/international law";"international law";""
"101115529";"/23/49/341/1035";"/natural sciences/biological sciences/microbiology/bacteriology";"bacteriology";""
"101115529";"/23/49/345/1037";"/natural sciences/biological sciences/zoology/invertebrate zoology";"invertebrate zoology";""
"101112783";"/25/73/451/1161";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electrical engineering/electric energy";"electric energy";""
"101076967";"/23/49/341";"/natural sciences/biological sciences/microbiology";"microbiology";""
"101071601";"/29/91/521/1297";"/social sciences/economics and business/economics/microeconomics";"microeconomics";""
"101039320";"/21/39/177/679";"/medical and health sciences/clinical medicine/gastroenterology/inflammatory bowel disease";"inflammatory bowel disease";""
"101039320";"/23/49/315/997/1615";"/natural sciences/biological sciences/biochemistry/biomolecules/lipids";"lipids";""
"101039320";"/21/33/117";"/medical and health sciences/health sciences/nutrition";"nutrition";""
"101039320";"/23/49/315/997/1613/1617";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins/enzymes";"enzymes";""
"101170544";"/23/49/315/997/1613/1815";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins/proteomics";"proteomics";""
"101117644";"/21/39/225/719";"/medical and health sciences/clinical medicine/oncology/leukemia";"leukemia";""
"101075624";"/23/49/315/997/1613/1815";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins/proteomics";"proteomics";""
"101075624";"/21/39/179/681";"/medical and health sciences/clinical medicine/endocrinology/diabetes";"diabetes";""
"101075624";"/21/33/117";"/medical and health sciences/health sciences/nutrition";"nutrition";""
"101075624";"/23/49/341";"/natural sciences/biological sciences/microbiology";"microbiology";""
"101075624";"/21/35/161/655";"/medical and health sciences/basic medicine/physiology/homeostasis";"homeostasis";""
"101071674";"/23/51/359/1073";"/natural sciences/mathematics/pure mathematics/algebra";"algebra";""
"101164533";"/23/49/315/997/1613/1815";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins/proteomics";"proteomics";""
"101164533";"/21/35/159/653/8052398";"/medical and health sciences/basic medicine/pharmacology and pharmacy/pharmaceutical drugs/antibiotics";"antibiotics";""
"101164533";"/21/35/161";"/medical and health sciences/basic medicine/physiology";"physiology";""
"101164965";"/23/49/327/1007";"/natural sciences/biological sciences/neurobiology/cognitive neuroscience";"cognitive neuroscience";""
"101164965";"/23/49/341/1035";"/natural sciences/biological sciences/microbiology/bacteriology";"bacteriology";""
"101164965";"/23/49/335";"/natural sciences/biological sciences/ecology";"ecology";""
"101164965";"/23/49/321/30027/1003";"/natural sciences/biological sciences/biological behavioural sciences/ethology/biological interactions";"biological interactions";""
"101164965";"/23/49/345/1039";"/natural sciences/biological sciences/zoology/entomology";"entomology";""
"101088780";"/31/113/613";"/humanities/history and archaeology/history";"history";""
"101213190";"/25/57";"/engineering and technology/medical engineering";"medical engineering";""
"101213190";"/23/49/339";"/natural sciences/biological sciences/synthetic biology";"synthetic biology";""
"101213190";"/21/37/171";"/medical and health sciences/medical biotechnology/nanomedicine";"nanomedicine";""
"101213190";"/25/73/453/459/1231";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/robotics/soft robotics";"soft robotics";""
"101213190";"/25/59/379";"/engineering and technology/other engineering and technologies/microtechnology";"microtechnology";""
"101040935";"/23/51/359/1065";"/natural sciences/mathematics/pure mathematics/geometry";"geometry";""
"101075514";"/23/49/341/1035";"/natural sciences/biological sciences/microbiology/bacteriology";"bacteriology";""
"101075514";"/23/49/341/1029";"/natural sciences/biological sciences/microbiology/phycology";"phycology";""
"101075514";"/23/49/335/1009";"/natural sciences/biological sciences/ecology/ecosystems";"ecosystems";""
"101166158";"/29/97/67681549/64785222";"/social sciences/political sciences/political transitions/revolutions";"revolutions";""
"101166158";"/23/43/273";"/natural sciences/physical sciences/acoustics";"acoustics";""
"101116340";"/23/53/365/30816592";"/natural sciences/chemical sciences/inorganic chemistry/post-transition metals";"post-transition metals";""
"101116340";"/21/35/159/653/1439";"/medical and health sciences/basic medicine/pharmacology and pharmacy/pharmaceutical drugs/vaccines";"vaccines";""
"101116340";"/23/53/365/71735538";"/natural sciences/chemical sciences/inorganic chemistry/metalloids";"metalloids";""
"101124742";"/31/113/613";"/humanities/history and archaeology/history";"history";""
"101142171";"/31/113/613";"/humanities/history and archaeology/history";"history";""
"101142171";"/23/51/359/1073";"/natural sciences/mathematics/pure mathematics/algebra";"algebra";""
"101083157";"/25/67/425/1169/1695";"/engineering and technology/environmental engineering/energy and fuels/renewable energy/wind power";"wind power";""
"101083157";"/29/91/521/1303";"/social sciences/economics and business/economics/sustainable economy";"sustainable economy";""
"101205606";"/23/53/373/1129";"/natural sciences/chemical sciences/electrochemistry/electric batteries";"electric batteries";""
"101069400";"/29/101/555/1359";"/social sciences/sociology/industrial relations/automation";"automation";""
"101087662";"/23/47/307";"/natural sciences/computer and information sciences/software";"software";""
"101087662";"/23/51/359/1071";"/natural sciences/mathematics/pure mathematics/topology";"topology";""
"101162434";"/21/33/123";"/medical and health sciences/health sciences/inflammatory diseases";"inflammatory diseases";""
"101162434";"/21/33/137/133";"/medical and health sciences/health sciences/public health/epidemiology";"epidemiology";""
"101162434";"/21/35/155";"/medical and health sciences/basic medicine/immunology";"immunology";""
"101162434";"/23/49/335/1009";"/natural sciences/biological sciences/ecology/ecosystems";"ecosystems";""
"101162434";"/23/49/341";"/natural sciences/biological sciences/microbiology";"microbiology";""
"101076613";"/23/43/257/771/1511/1807";"/natural sciences/physical sciences/astronomy/planetary sciences/planets/exoplanetology";"exoplanetology";""
"101078061";"/23/51/359/1065";"/natural sciences/mathematics/pure mathematics/geometry";"geometry";""
"101064696";"/21/39/213";"/medical and health sciences/clinical medicine/ophthalmology";"ophthalmology";""
"101117125";"/23/53/369";"/natural sciences/chemical sciences/polymer sciences";"polymer sciences";""
"101117125";"/23/51/359/1067/1637/1817";"/natural sciences/mathematics/pure mathematics/mathematical analysis/differential equations/partial differential equations";"partial differential equations";""
"101170376";"/29/101/553";"/social sciences/sociology/demography";"demography";""
"101170376";"/29/101/1361";"/social sciences/sociology/family studies";"family studies";""
"101170376";"/29/91/521/1295";"/social sciences/economics and business/economics/health economics";"health economics";""
"101078151";"/31/113/613";"/humanities/history and archaeology/history";"history";""
"101078151";"/23/49/337/1015";"/natural sciences/biological sciences/genetics/DNA";"DNA";""
"101078151";"/23/49/337/1025";"/natural sciences/biological sciences/genetics/genomes";"genomes";""
"101078151";"/23/49/341";"/natural sciences/biological sciences/microbiology";"microbiology";""
"101116544";"/23/53/69669548";"/natural sciences/chemical sciences/catalysis";"catalysis";""
"101116544";"/23/49/315/997/1613/1617";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins/enzymes";"enzymes";""
"101141346";"/23/53/363/1103";"/natural sciences/chemical sciences/organic chemistry/alcohols";"alcohols";""
"101116523";"/23/43/269/811/34823946";"/natural sciences/physical sciences/classical mechanics/fluid mechanics/microfluidics";"microfluidics";""
"101116523";"/23/53/373";"/natural sciences/chemical sciences/electrochemistry";"electrochemistry";""
"101116523";"/25/73/453/58525161";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";""
"101116523";"/21/39/235/731";"/medical and health sciences/clinical medicine/psychiatry/schizophrenia";"schizophrenia";""
"101116523";"/25/59/379/40683644";"/engineering and technology/other engineering and technologies/microtechnology/organ on a chip";"organ on a chip";""
"101043572";"/23/47/15962364/30060";"/natural sciences/computer and information sciences/knowledge engineering/ontology";"ontology";""
"101043572";"/25/67/429/97581411";"/engineering and technology/environmental engineering/waste management/waste treatment processes";"waste treatment processes";""
"101124688";"/21/35/159/653";"/medical and health sciences/basic medicine/pharmacology and pharmacy/pharmaceutical drugs";"pharmaceutical drugs";""
"101043983";"/29/101/553/1353";"/social sciences/sociology/demography/mortality";"mortality";""
"101043983";"/29/101/553/1357";"/social sciences/sociology/demography/fertility";"fertility";""
"101043983";"/25/67/425";"/engineering and technology/environmental engineering/energy and fuels";"energy and fuels";""
"101043983";"/29/89";"/social sciences/law";"law";""
"101101053";"/23/49/343";"/natural sciences/biological sciences/evolutionary biology";"evolutionary biology";""
"101101053";"/21/35/159";"/medical and health sciences/basic medicine/pharmacology and pharmacy";"pharmacology and pharmacy";""
"101101053";"/29/89";"/social sciences/law";"law";""
"101077419";"/25/71/443/1195";"/engineering and technology/environmental biotechnology/bioremediation/bioreactors";"bioreactors";""
"101077419";"/29/101/553/1353";"/social sciences/sociology/demography/mortality";"mortality";""
"101077419";"/23/49/315/997/1613";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";""
"101077419";"/31/109/593/1405";"/humanities/arts/performing arts/dramaturgy";"dramaturgy";""
"101077419";"/21/39/237";"/medical and health sciences/clinical medicine/transplantation";"transplantation";""
"101076175";"/23/47/307";"/natural sciences/computer and information sciences/software";"software";""
"101055413";"/23/49/337/1015";"/natural sciences/biological sciences/genetics/DNA";"DNA";""
"101055413";"/23/43/251/48354418";"/natural sciences/physical sciences/optics/microscopy";"microscopy";""
"101055413";"/23/49/337/1019";"/natural sciences/biological sciences/genetics/nucleotides";"nucleotides";""
"101040138";"/21/35/153/22901471/633";"/medical and health sciences/basic medicine/neurology/dementia/alzheimer";"alzheimer";""
"101040138";"/23/49/315/997/1613";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";""
"101040138";"/23/49/329";"/natural sciences/biological sciences/biophysics";"biophysics";""
"101040138";"/23/49/41594476";"/natural sciences/biological sciences/histology";"histology";""
"101040138";"/23/49/309/983";"/natural sciences/biological sciences/molecular biology/structural biology";"structural biology";""
"101042701";"/29/101/553/1353";"/social sciences/sociology/demography/mortality";"mortality";""
"101042701";"/29/93/527";"/social sciences/psychology/psychotherapy";"psychotherapy";""
"101055025";"/23/47/307/979/973";"/natural sciences/computer and information sciences/software/software applications/system software";"system software";""
"101064463";"/23/53/365/71735538";"/natural sciences/chemical sciences/inorganic chemistry/metalloids";"metalloids";""
"101064463";"/23/43/251/745";"/natural sciences/physical sciences/optics/laser physics";"laser physics";""
"101101033";"/23/49/337/1015";"/natural sciences/biological sciences/genetics/DNA";"DNA";""
"101101033";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"101101033";"/25/57/375/1139";"/engineering and technology/medical engineering/medical laboratory technology/diagnostic technologies";"diagnostic technologies";""
"101044319";"/23/47/307";"/natural sciences/computer and information sciences/software";"software";""
"101097801";"/21/33/121/621";"/medical and health sciences/health sciences/infectious diseases/malaria";"malaria";""
"101097801";"/23/49/337/1015";"/natural sciences/biological sciences/genetics/DNA";"DNA";""
"101097801";"/23/49/337/1019";"/natural sciences/biological sciences/genetics/nucleotides";"nucleotides";""
"101097801";"/27/79/481";"/agricultural sciences/agricultural biotechnology/biomass";"biomass";""
"101097801";"/23/49/345/1037";"/natural sciences/biological sciences/zoology/invertebrate zoology";"invertebrate zoology";""
"101142116";"/21/33/121/621";"/medical and health sciences/health sciences/infectious diseases/malaria";"malaria";""
"101142116";"/23/49/315/997/1613";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";""
"101142116";"/23/49/337/1025";"/natural sciences/biological sciences/genetics/genomes";"genomes";""
"101142116";"/21/35/161/655";"/medical and health sciences/basic medicine/physiology/homeostasis";"homeostasis";""
"101165485";"/29/91/521/1299/1757";"/social sciences/economics and business/economics/production economics/productivity";"productivity";""
"101165485";"/21/35/161";"/medical and health sciences/basic medicine/physiology";"physiology";""
"101069176";"/21/35/153/629";"/medical and health sciences/basic medicine/neurology/epilepsy";"epilepsy";""
"101069176";"/21/39/223";"/medical and health sciences/clinical medicine/surgery";"surgery";""
"101088598";"/23/49/345/1045";"/natural sciences/biological sciences/zoology/mammalogy";"mammalogy";""
"101124903";"/29/101/559";"/social sciences/sociology/governance";"governance";""
"101052376";"/23/53/69669548/1149";"/natural sciences/chemical sciences/catalysis/biocatalysis";"biocatalysis";""
"101162665";"/23/47/295/917";"/natural sciences/computer and information sciences/computer security/cryptography";"cryptography";""
"101165176";"/29/101/553/1353";"/social sciences/sociology/demography/mortality";"mortality";""
"101165176";"/31/113/613";"/humanities/history and archaeology/history";"history";""
"101165176";"/29/97/537/1329";"/social sciences/political sciences/public administration/bureaucracy";"bureaucracy";""
"101165176";"/29/89/511";"/social sciences/law/criminology";"criminology";""
"101165176";"/29/89/509";"/social sciences/law/penology";"penology";""
"101077577";"/23/47/307/979/973/1601";"/natural sciences/computer and information sciences/software/software applications/system software/operating systems";"operating systems";""
"101092725";"/23/49/341/1035";"/natural sciences/biological sciences/microbiology/bacteriology";"bacteriology";""
"101092725";"/23/49/315/997/1613";"/natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";""
"101092725";"/23/49/313";"/natural sciences/biological sciences/cell biology";"cell biology";""
"101092725";"/21/35/159";"/medical and health sciences/basic medicine/pharmacology and pharmacy";"pharmacology and pharmacy";""
"101075118";"/21/39/217";"/medical and health sciences/clinical medicine/pneumology";"pneumology";""
"101075118";"/23/49/341/1035";"/natural sciences/biological sciences/microbiology/bacteriology";"bacteriology";""
"101075118";"/23/49/341/325";"/natural sciences/biological sciences/microbiology/virology";"virology";""
